variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
full,99,2024,162,random_forest_shallow,0.680161933419403,0.24356948010936455,0.5738987237546316,2429.0,0.6109391124871001,0.3989296006587073,0.6626984126984127,0.1037463976945245,0.6428571428571429,0.011527377521613832,0.6786133727967414,0.2428164043831471,0.5594895018526143,0.001548560622661621,0.014409221902017322
full,99,2025,162,random_forest,0.6804266731731148,0.24374878640871211,0.5596707818930041,2430.0,0.5988467874794069,0.49958847736625517,0.6505263157894737,0.19547325102880658,0.7403846153846154,0.04279835390946502,0.6804266731731148,0.24374878640871211,0.5596707818930041,0.0,0.0
full,99,2025,162,random_forest_shallow,0.6810863517566113,0.24404768951928116,0.5609053497942387,2430.0,0.6021934197407777,0.41275720164609053,0.7103448275862069,0.11934156378600823,0.68,0.0205761316872428,0.6804266731731148,0.24374878640871211,0.5596707818930041,0.0006596785834964702,0.0012345679012345512
full,111,2022,160,random_forest,0.6755201222548883,0.24127673682712233,0.5781893004115226,2430.0,0.6153244722439406,0.5263374485596708,0.6619433198380567,0.20329218106995886,0.6640625,0.05267489711934156,0.6755201222548883,0.24127673682712233,0.5781893004115226,0.0,0.0
full,111,2022,160,random_forest_shallow,0.6779652506534877,0.24247278176175904,0.5753086419753086,2430.0,0.6237288135593221,0.48559670781893005,0.6684350132625995,0.1551440329218107,0.5777777777777777,0.018518518518518517,0.6755201222548883,0.24127673682712233,0.5781893004115226,0.002445128398599339,-0.0028806584362139898
full,111,2023,162,random_forest_shallow,0.6815909824890901,0.24430789855781423,0.5559670781893004,2430.0,0.6012433392539964,0.4633744855967078,0.6666666666666666,0.1382716049382716,0.8372093023255814,0.017695473251028805,0.6819859977561318,0.24448305718987295,0.5576131687242798,-0.0003950152670416651,-0.0016460905349794386
full,111,2023,162,random_forest,0.6819859977561318,0.24448305718987295,0.5576131687242798,2430.0,0.5941794664510913,0.5090534979423869,0.6266094420600858,0.19176954732510287,0.7017543859649122,0.04691358024691358,0.6819859977561318,0.24448305718987295,0.5576131687242798,0.0,0.0
full,111,2024,162,random_forest,0.6798660759063078,0.2434291782771883,0.5677233429394812,2429.0,0.6068965517241379,0.47756278303828736,0.6529126213592233,0.1696171263894607,0.6631578947368421,0.03911074516261836,0.6798660759063078,0.2434291782771883,0.5677233429394812,0.0,0.0
full,111,2024,162,random_forest_shallow,0.6799350770404268,0.24346321084254313,0.5710168793742281,2429.0,0.609100310237849,0.3981062165500206,0.6830188679245283,0.10909839440098806,0.7419354838709677,0.012762453684643887,0.6798660759063078,0.2434291782771883,0.5677233429394812,6.900113411900666e-05,0.0032935364347468354
full,111,2025,162,random_forest,0.6789456053696624,0.2430334895386443,0.5617283950617284,2430.0,0.6060358890701468,0.5045267489711934,0.668903803131991,0.18395061728395062,0.696078431372549,0.04197530864197531,0.6789456053696624,0.2430334895386443,0.5617283950617284,0.0,0.0
