holdout_season,model_name,game_id,game_date,season,home_team,away_team,home_score,away_score,home_team_win,home_win_probability,away_win_probability,raw_win_pick,win_confidence,actual_winner,win_edge,win_pick_rule,rule_win_pick,rule_win_correct,random_forest_shallow_raw_win_pick,random_forest_shallow_win_confidence,random_forest_shallow_agrees,soft_voting_raw_win_pick,soft_voting_win_confidence,soft_voting_agrees,agreement_models,agreement_required,models_agree
2025,random_forest,778151,2025-04-27 20:05:00+00:00,2025,SF,TEX,3.0,2.0,1,0.535702646049408,0.464297353950592,SF,0.535702646049408,SF,0.03570264604940798,lean,SF,1.0,SF,0.5235685230124518,True,SF,0.5443061657155874,True,2,2,True
2025,random_forest,778136,2025-04-27 20:10:00+00:00,2025,SEA,MIA,7.0,6.0,1,0.5413292879871474,0.4586707120128526,SEA,0.5413292879871474,SEA,0.04132928798714741,lean,SEA,1.0,SEA,0.5543623788257137,True,SEA,0.5858797363448353,True,2,2,True
2025,random_forest,778145,2025-04-27 20:10:00+00:00,2025,LAD,PIT,9.0,2.0,1,0.6199830278731029,0.3800169721268971,LAD,0.6199830278731029,LAD,0.11998302787310289,strong,LAD,1.0,LAD,0.6002490191372067,True,LAD,0.643884333115916,True,2,2,True
2025,random_forest,778146,2025-04-27 20:10:00+00:00,2025,SD,TB,2.0,4.0,0,0.5827041220944196,0.4172958779055804,SD,0.5827041220944196,TB,0.08270412209441957,strong,SD,0.0,SD,0.5674200899994157,True,SD,0.5864995185636932,True,2,2,True
2025,random_forest,778147,2025-04-27 20:10:00+00:00,2025,AZ,ATL,6.0,4.0,1,0.5122724369978755,0.4877275630021245,AZ,0.5122724369978755,AZ,0.012272436997875502,pass,,,AZ,0.5199615128027197,True,AZ,0.5161092475202037,True,2,2,True
2025,random_forest,778158,2025-04-27 23:10:00+00:00,2025,CHC,PHI,1.0,3.0,0,0.5665075022246444,0.4334924977753556,CHC,0.5665075022246444,PHI,0.06650750222464441,strong,CHC,0.0,CHC,0.574253091189148,True,CHC,0.5556863891044659,True,2,2,True
2025,random_forest,778138,2025-04-28 20:05:00+00:00,2025,WSH,NYM,5.0,19.0,0,0.47181482069237063,0.5281851793076293,NYM,0.5281851793076293,NYM,0.028185179307629316,pass,,,NYM,0.5344116810716187,True,NYM,0.5286910816083974,True,2,2,True
2025,random_forest,778139,2025-04-28 22:10:00+00:00,2025,CLE,MIN,1.0,11.0,0,0.5480902549655896,0.4519097450344104,CLE,0.5480902549655896,MIN,0.04809025496558961,lean,CLE,0.0,CLE,0.5397717207680313,True,CLE,0.5201515224438753,True,2,2,True
2025,random_forest,778140,2025-04-28 22:35:00+00:00,2025,BAL,NYY,4.0,3.0,1,0.43956847864717297,0.560431521352827,NYY,0.560431521352827,BAL,0.06043152135282703,strong,NYY,0.0,NYY,0.5440571855661243,True,NYY,0.5544229014472293,True,2,2,True
2025,random_forest,778141,2025-04-28 22:40:00+00:00,2025,CIN,STL,3.0,1.0,1,0.5510221641547074,0.4489778358452926,CIN,0.5510221641547074,CIN,0.051022164154707395,strong,CIN,1.0,CIN,0.5499628388095742,True,CIN,0.5524619878636701,True,2,2,True
2025,random_forest,778143,2025-04-29 00:05:00+00:00,2025,TEX,ATH,1.0,2.0,0,0.5178422568660048,0.4821577431339952,TEX,0.5178422568660048,ATH,0.017842256866004824,pass,,,TEX,0.5308086869410654,True,TEX,0.5197687249099001,True,2,2,True
2025,random_forest,778142,2025-04-29 00:10:00+00:00,2025,HOU,DET,8.0,5.0,1,0.47180203709947627,0.5281979629005238,DET,0.5281979629005238,HOU,0.028197962900523788,pass,,,DET,0.5218685612755045,True,DET,0.5252422182359235,True,2,2,True
2025,random_forest,778137,2025-04-29 00:40:00+00:00,2025,COL,ATL,3.0,6.0,0,0.49954649396711986,0.5004535060328801,ATL,0.5004535060328801,ATL,0.00045350603288007996,pass,,,COL,0.5057388192700095,False,ATL,0.5117401973510436,True,1,2,False
2025,random_forest,778132,2025-04-29 02:10:00+00:00,2025,LAD,MIA,7.0,6.0,1,0.6555543911559227,0.34444560884407727,LAD,0.6555543911559227,LAD,0.15555439115592273,strong,LAD,1.0,LAD,0.6263276679759541,True,LAD,0.6290623553155616,True,2,2,True
2025,random_forest,778129,2025-04-29 22:10:00+00:00,2025,CLE,MIN,2.0,1.0,1,0.500870093656823,0.499129906343177,CLE,0.500870093656823,CLE,0.0008700936568230011,pass,,,CLE,0.5054356203281188,True,MIN,0.5253910237741884,False,1,2,False
2025,random_forest,778133,2025-04-29 22:35:00+00:00,2025,BAL,NYY,3.0,15.0,0,0.3580119417599434,0.6419880582400566,NYY,0.6419880582400566,NYY,0.14198805824005656,strong,NYY,1.0,NYY,0.6191288657625729,True,NYY,0.599562594048848,True,2,2,True
2025,random_forest,778135,2025-04-29 22:40:00+00:00,2025,PIT,CHC,0.0,9.0,0,0.5164853019915742,0.48351469800842584,PIT,0.5164853019915742,CHC,0.016485301991574164,pass,,,PIT,0.5275732706623647,True,CHC,0.5044299621876971,False,1,2,False
2025,random_forest,778131,2025-04-29 22:45:00+00:00,2025,PHI,WSH,7.0,6.0,1,0.5724950815031213,0.42750491849687866,PHI,0.5724950815031213,PHI,0.07249508150312134,strong,PHI,1.0,PHI,0.6026564975567028,True,PHI,0.5789332372952966,True,2,2,True
2025,random_forest,778128,2025-04-29 23:05:00+00:00,2025,TB,KC,1.0,3.0,0,0.5914002240527758,0.4085997759472242,TB,0.5914002240527758,KC,0.09140022405277581,strong,TB,0.0,TB,0.5602691577654378,True,TB,0.5448721283568698,True,2,2,True
2025,random_forest,778127,2025-04-29 23:07:00+00:00,2025,TOR,BOS,2.0,10.0,0,0.46073138011584336,0.5392686198841566,BOS,0.5392686198841566,BOS,0.03926861988415664,lean,BOS,1.0,BOS,0.5491582518535371,True,BOS,0.5515686661364214,True,2,2,True
2025,random_forest,778130,2025-04-29 23:10:00+00:00,2025,NYM,AZ,8.0,3.0,1,0.4539736149433077,0.5460263850566923,AZ,0.5460263850566923,NYM,0.04602638505669232,lean,AZ,0.0,AZ,0.5336080536435577,True,AZ,0.5430522796038584,True,2,2,True
2025,random_forest,778125,2025-04-29 23:40:00+00:00,2025,CWS,MIL,2.0,7.0,0,0.38556027490573236,0.6144397250942677,MIL,0.6144397250942677,MIL,0.1144397250942677,strong,MIL,1.0,MIL,0.6167057491880821,True,MIL,0.6366074843606263,True,2,2,True
2025,random_forest,778122,2025-04-30 00:05:00+00:00,2025,TEX,ATH,15.0,2.0,1,0.5667075415837157,0.4332924584162843,TEX,0.5667075415837157,TEX,0.06670754158371572,strong,TEX,1.0,TEX,0.5387302129975542,True,TEX,0.562044051294868,True,2,2,True
2025,random_forest,778124,2025-04-30 00:10:00+00:00,2025,HOU,DET,6.0,4.0,1,0.5500884732724489,0.4499115267275511,HOU,0.5500884732724489,HOU,0.05008847327244892,strong,HOU,1.0,HOU,0.5438636260676739,True,HOU,0.5523278081845562,True,2,2,True
2025,random_forest,778120,2025-04-30 00:40:00+00:00,2025,COL,ATL,2.0,8.0,0,0.519813534566529,0.480186465433471,COL,0.519813534566529,ATL,0.019813534566529012,pass,,,ATL,0.5015040210648514,False,ATL,0.5300673889941818,False,0,2,False
2025,random_forest,778121,2025-04-30 01:40:00+00:00,2025,SEA,LAA,5.0,3.0,1,0.6295813097521773,0.3704186902478227,SEA,0.6295813097521773,SEA,0.1295813097521773,strong,SEA,1.0,SEA,0.621668084916823,True,SEA,0.6311241941921907,True,2,2,True
2025,random_forest,778126,2025-04-30 01:40:00+00:00,2025,SD,SF,7.0,4.0,1,0.5204140576495164,0.4795859423504836,SD,0.5204140576495164,SD,0.020414057649516426,pass,,,SD,0.5227385395798979,True,SD,0.525808831718052,True,2,2,True
2025,random_forest,778123,2025-04-30 02:10:00+00:00,2025,LAD,MIA,15.0,2.0,1,0.6694582895960359,0.3305417104039641,LAD,0.6694582895960359,LAD,0.16945828959603593,strong,LAD,1.0,LAD,0.6332266121216997,True,LAD,0.6937662360466591,True,2,2,True
2025,random_forest,778134,2025-04-30 16:40:00+00:00,2025,CIN,STL,0.0,6.0,0,0.6509820862384379,0.3490179137615621,CIN,0.6509820862384379,STL,0.1509820862384379,strong,CIN,0.0,CIN,0.6102648161892666,True,CIN,0.6522069627718257,True,2,2,True
2025,random_forest,778110,2025-04-30 18:10:00+00:00,2025,HOU,DET,4.0,7.0,0,0.5500355460735571,0.4499644539264429,HOU,0.5500355460735571,DET,0.05003554607355709,strong,HOU,0.0,HOU,0.5102035672873823,True,HOU,0.5270714745086955,True,2,2,True
2025,random_forest,778102,2025-04-30 19:10:00+00:00,2025,COL,ATL,2.0,1.0,1,0.48769682700250094,0.5123031729974991,ATL,0.5123031729974991,COL,0.012303172997499057,pass,,,ATL,0.532992621786988,True,ATL,0.530148326896652,True,2,2,True
2025,random_forest,778109,2025-04-30 19:10:00+00:00,2025,LAD,MIA,12.0,7.0,1,0.66772600143691,0.33227399856309003,LAD,0.66772600143691,LAD,0.16772600143690997,strong,LAD,1.0,LAD,0.6468478265277168,True,LAD,0.6903529154704107,True,2,2,True
2025,random_forest,778104,2025-04-30 20:10:00+00:00,2025,SEA,LAA,9.0,3.0,1,0.5665119280122962,0.4334880719877038,SEA,0.5665119280122962,SEA,0.06651192801229622,strong,SEA,1.0,SEA,0.5757047236285209,True,SEA,0.572156390009875,True,2,2,True
2025,random_forest,778105,2025-04-30 20:10:00+00:00,2025,SD,SF,5.0,3.0,1,0.5446329999117144,0.45536700008828557,SD,0.5446329999117144,SD,0.04463299991171443,lean,SD,1.0,SD,0.5487100098774956,True,SD,0.5644016483465613,True,2,2,True
2025,random_forest,778116,2025-04-30 22:10:00+00:00,2025,CLE,MIN,4.0,2.0,1,0.5424390306762955,0.4575609693237045,CLE,0.5424390306762955,CLE,0.04243903067629551,lean,CLE,1.0,CLE,0.5000440654273871,True,CLE,0.5289854543603164,True,2,2,True
2025,random_forest,778115,2025-04-30 22:35:00+00:00,2025,BAL,NYY,5.0,4.0,1,0.453755715381731,0.546244284618269,NYY,0.546244284618269,BAL,0.046244284618269016,lean,NYY,0.0,NYY,0.5466253108212776,True,NYY,0.5324542478723397,True,2,2,True
2025,random_forest,778112,2025-04-30 22:40:00+00:00,2025,PIT,CHC,4.0,3.0,1,0.5006011231081572,0.4993988768918428,PIT,0.5006011231081572,PIT,0.0006011231081571866,pass,,,CHC,0.503178291943563,False,CHC,0.5488422652576503,False,0,2,False
2025,random_forest,778119,2025-04-30 22:40:00+00:00,2025,CIN,STL,1.0,9.0,0,0.46853333767678573,0.5314666623232143,STL,0.5314666623232143,STL,0.03146666232321427,pass,,,STL,0.5089965434269348,True,CIN,0.5039512896614152,False,1,2,False
2025,random_forest,778118,2025-04-30 22:45:00+00:00,2025,PHI,WSH,7.0,2.0,1,0.5931663196256765,0.40683368037432355,PHI,0.5931663196256765,PHI,0.09316631962567645,strong,PHI,1.0,PHI,0.595519566214796,True,PHI,0.5782391192569216,True,2,2,True
2025,random_forest,778113,2025-04-30 23:05:00+00:00,2025,TB,KC,0.0,3.0,0,0.6146208530988935,0.38537914690110653,TB,0.6146208530988935,KC,0.11462085309889347,strong,TB,0.0,TB,0.5821517560400573,True,TB,0.5809107212091228,True,2,2,True
2025,random_forest,778114,2025-04-30 23:07:00+00:00,2025,TOR,BOS,7.0,6.0,1,0.5244162686382049,0.4755837313617951,TOR,0.5244162686382049,TOR,0.024416268638204897,pass,,,BOS,0.5120833524833139,False,TOR,0.5015622107051728,True,1,2,False
2025,random_forest,778117,2025-04-30 23:10:00+00:00,2025,NYM,AZ,3.0,4.0,0,0.5902276551226805,0.4097723448773195,NYM,0.5902276551226805,AZ,0.0902276551226805,strong,NYM,0.0,NYM,0.5817006492120903,True,NYM,0.5659109965205654,True,2,2,True
2025,random_forest,778111,2025-04-30 23:40:00+00:00,2025,CWS,MIL,4.0,6.0,0,0.4305553753600055,0.5694446246399945,MIL,0.5694446246399945,MIL,0.06944462463999446,strong,MIL,1.0,MIL,0.541409870538964,True,MIL,0.5384022936564109,True,2,2,True
2025,random_forest,778106,2025-05-01 00:05:00+00:00,2025,TEX,ATH,1.0,7.0,0,0.5680486397646081,0.43195136023539193,TEX,0.5680486397646081,ATH,0.06804863976460807,strong,TEX,0.0,TEX,0.5597134107818721,True,TEX,0.5328891456822962,True,2,2,True
2025,random_forest,778100,2025-05-01 16:35:00+00:00,2025,PIT,CHC,3.0,8.0,0,0.5728731047069765,0.4271268952930235,PIT,0.5728731047069765,CHC,0.0728731047069765,strong,PIT,0.0,PIT,0.5536996138576277,True,PIT,0.5283217788528753,True,2,2,True
2025,random_forest,778107,2025-05-01 16:40:00+00:00,2025,CIN,STL,9.0,1.0,1,0.495912361826077,0.504087638173923,STL,0.504087638173923,CIN,0.004087638173922992,pass,,,STL,0.5084742525808763,True,CIN,0.531694001404363,False,1,2,False
2025,random_forest,778097,2025-05-01 17:10:00+00:00,2025,TB,KC,2.0,8.0,0,0.5960442027814892,0.4039557972185108,TB,0.5960442027814892,KC,0.09604420278148917,strong,TB,0.0,TB,0.5754491150632223,True,TB,0.5964019868360914,True,2,2,True
2025,random_forest,778103,2025-05-01 17:10:00+00:00,2025,NYM,AZ,2.0,4.0,0,0.6000068848937302,0.3999931151062698,NYM,0.6000068848937302,AZ,0.10000688489373022,strong,NYM,0.0,NYM,0.5785099493420482,True,NYM,0.568271454575714,True,2,2,True
2025,random_forest,778108,2025-05-01 17:10:00+00:00,2025,CLE,MIN,4.0,3.0,1,0.4396118200937015,0.5603881799062985,MIN,0.5603881799062985,CLE,0.06038817990629852,strong,MIN,0.0,MIN,0.5271686678554076,True,MIN,0.5557088708499112,True,2,2,True
2025,random_forest,778094,2025-05-01 18:10:00+00:00,2025,CWS,MIL,8.0,0.0,1,0.3860240426052725,0.6139759573947274,MIL,0.6139759573947274,CWS,0.11397595739472743,strong,MIL,0.0,MIL,0.590655591901569,True,MIL,0.6069813800701879,True,2,2,True
2025,random_forest,778096,2025-05-01 18:35:00+00:00,2025,TEX,ATH,0.0,3.0,0,0.6076311289048622,0.39236887109513785,TEX,0.6076311289048622,ATH,0.10763112890486215,strong,TEX,0.0,TEX,0.5707723545368117,True,TEX,0.5916554192605281,True,2,2,True
2025,random_forest,778099,2025-05-01 22:45:00+00:00,2025,PHI,WSH,2.0,4.0,0,0.6076913080443362,0.39230869195566376,PHI,0.6076913080443362,WSH,0.10769130804433624,strong,PHI,0.0,PHI,0.5890853757516116,True,PHI,0.59273787548771,True,2,2,True
2025,random_forest,778095,2025-05-01 23:07:00+00:00,2025,TOR,BOS,4.0,2.0,1,0.4713410331146719,0.5286589668853281,BOS,0.5286589668853281,TOR,0.028658966885328097,pass,,,BOS,0.5337722262161817,True,BOS,0.502243760385032,True,2,2,True
2025,random_forest,778101,2025-05-02 01:38:00+00:00,2025,LAA,DET,4.0,10.0,0,0.38101940924924266,0.6189805907507573,DET,0.6189805907507573,DET,0.11898059075075729,strong,DET,1.0,DET,0.579296495577543,True,DET,0.5874459495182119,True,2,2,True
2025,random_forest,778098,2025-05-02 01:45:00+00:00,2025,SF,COL,3.0,4.0,0,0.6431756279734766,0.3568243720265234,SF,0.6431756279734766,COL,0.1431756279734766,strong,SF,0.0,SF,0.6108228553829211,True,SF,0.6338104342006017,True,2,2,True
2025,random_forest,778087,2025-05-02 22:10:00+00:00,2025,CIN,WSH,6.0,1.0,1,0.6361555106700301,0.36384448932996993,CIN,0.6361555106700301,CIN,0.13615551067003007,strong,CIN,1.0,CIN,0.647848347176299,True,CIN,0.668176345978439,True,2,2,True
2025,random_forest,778090,2025-05-02 22:40:00+00:00,2025,PIT,SD,4.0,9.0,0,0.4194836588705323,0.5805163411294677,SD,0.5805163411294677,SD,0.0805163411294677,strong,SD,1.0,SD,0.577310012437162,True,SD,0.6011899303567337,True,2,2,True
2025,random_forest,778086,2025-05-02 22:45:00+00:00,2025,PHI,AZ,3.0,2.0,1,0.5953263339314402,0.4046736660685598,PHI,0.5953263339314402,PHI,0.09532633393144019,strong,PHI,1.0,PHI,0.5621186676913852,True,PHI,0.5958949880315442,True,2,2,True
2025,random_forest,778088,2025-05-02 23:05:00+00:00,2025,NYY,TB,3.0,0.0,1,0.5553432753604088,0.44465672463959116,NYY,0.5553432753604088,NYY,0.05534327536040884,strong,NYY,1.0,NYY,0.5850556031041183,True,NYY,0.5436505208072407,True,2,2,True
2025,random_forest,778093,2025-05-02 23:05:00+00:00,2025,BAL,KC,3.0,0.0,1,0.47360758911956957,0.5263924108804304,KC,0.5263924108804304,BAL,0.026392410880430428,pass,,,KC,0.5224102286482837,True,KC,0.5316277997186546,True,2,2,True
2025,random_forest,778081,2025-05-02 23:07:00+00:00,2025,TOR,CLE,5.0,3.0,1,0.5294867417545529,0.4705132582454471,TOR,0.5294867417545529,TOR,0.029486741754552903,pass,,,TOR,0.5431150393090555,True,TOR,0.577029446910819,True,2,2,True
2025,random_forest,778089,2025-05-02 23:10:00+00:00,2025,BOS,MIN,6.0,1.0,1,0.5232438903473264,0.47675610965267357,BOS,0.5232438903473264,BOS,0.023243890347326435,pass,,,BOS,0.514545661680257,True,MIN,0.5023801958092675,False,1,2,False
2025,random_forest,778091,2025-05-02 23:10:00+00:00,2025,MIA,ATH,1.0,6.0,0,0.5106093154131273,0.48939068458687274,MIA,0.5106093154131273,ATH,0.010609315413127263,pass,,,ATH,0.5021009332340455,False,ATH,0.5635181474575645,False,0,2,False
2025,random_forest,778092,2025-05-02 23:15:00+00:00,2025,ATL,LAD,1.0,2.0,0,0.4372919664930579,0.5627080335069421,LAD,0.5627080335069421,LAD,0.0627080335069421,strong,LAD,1.0,LAD,0.5666293650426859,True,LAD,0.5848251575442407,True,2,2,True
2025,random_forest,778079,2025-05-02 23:40:00+00:00,2025,CWS,HOU,7.0,3.0,1,0.4127113056526806,0.5872886943473195,HOU,0.5872886943473195,CWS,0.08728869434731945,strong,HOU,0.0,HOU,0.5435262927025442,True,HOU,0.5465480145462086,True,2,2,True
2025,random_forest,778083,2025-05-03 00:05:00+00:00,2025,TEX,SEA,1.0,13.0,0,0.4671338514635146,0.5328661485364854,SEA,0.5328661485364854,SEA,0.032866148536485396,lean,SEA,1.0,SEA,0.5181464995662208,True,SEA,0.5497880296634587,True,2,2,True
2025,random_forest,778080,2025-05-03 00:10:00+00:00,2025,MIL,CHC,0.0,10.0,0,0.4822412140827583,0.5177587859172417,CHC,0.5177587859172417,CHC,0.01775878591724167,pass,,,CHC,0.5210358471441181,True,MIL,0.5051221156146842,False,1,2,False
2025,random_forest,778084,2025-05-03 00:15:00+00:00,2025,STL,NYM,3.0,9.0,0,0.49074785628520473,0.5092521437147952,NYM,0.5092521437147952,NYM,0.009252143714795213,pass,,,STL,0.5000722842954388,False,NYM,0.509189570503504,True,1,2,False
2025,random_forest,778085,2025-05-03 01:38:00+00:00,2025,LAA,DET,1.0,9.0,0,0.34570245127779065,0.6542975487222094,DET,0.6542975487222094,DET,0.15429754872220935,strong,DET,1.0,DET,0.6045015272196783,True,DET,0.6300443596346671,True,2,2,True
2025,random_forest,778082,2025-05-03 02:15:00+00:00,2025,SF,COL,4.0,0.0,1,0.6633552155837648,0.33664478441623524,SF,0.6633552155837648,SF,0.16335521558376476,strong,SF,1.0,SF,0.628545736975729,True,SF,0.6492652141726433,True,2,2,True
2025,random_forest,778074,2025-05-03 17:05:00+00:00,2025,NYY,TB,2.0,3.0,0,0.5453924833713245,0.4546075166286755,NYY,0.5453924833713245,TB,0.04539248337132451,lean,NYY,0.0,NYY,0.5412907554563068,True,NYY,0.5576598847730362,True,2,2,True
2025,random_forest,778066,2025-05-03 18:10:00+00:00,2025,CWS,HOU,3.0,8.0,0,0.38848196375625293,0.6115180362437471,HOU,0.6115180362437471,HOU,0.11151803624374712,strong,HOU,1.0,HOU,0.5770325099159062,True,HOU,0.6205800090090614,True,2,2,True
2025,random_forest,778064,2025-05-03 19:07:00+00:00,2025,TOR,CLE,3.0,5.0,0,0.543565347400066,0.456434652599934,TOR,0.543565347400066,CLE,0.04356534740006601,lean,TOR,0.0,TOR,0.5455516403540671,True,TOR,0.5487269466373501,True,2,2,True
2025,random_forest,778065,2025-05-03 20:05:00+00:00,2025,PIT,SD,1.0,2.0,0,0.4857770993536756,0.5142229006463244,SD,0.5142229006463244,SD,0.014222900646324366,pass,,,SD,0.5151044757945239,True,SD,0.5335058576278754,True,2,2,True
2025,random_forest,778069,2025-05-03 20:05:00+00:00,2025,SF,COL,6.0,3.0,1,0.6399281831435281,0.36007181685647194,SF,0.6399281831435281,SF,0.13992818314352806,strong,SF,1.0,SF,0.6062776384585513,True,SF,0.641062793171044,True,2,2,True
2025,random_forest,778073,2025-05-03 20:10:00+00:00,2025,BOS,MIN,3.0,4.0,0,0.5562842231370329,0.44371577686296715,BOS,0.5562842231370329,MIN,0.05628422313703285,strong,BOS,0.0,BOS,0.5862397332950643,True,BOS,0.5371823246747802,True,2,2,True
2025,random_forest,778075,2025-05-03 20:10:00+00:00,2025,MIA,ATH,9.0,6.0,1,0.5241410019590562,0.4758589980409438,MIA,0.5241410019590562,MIA,0.02414100195905622,pass,,,MIA,0.5468110458520111,True,MIA,0.5026583843868269,True,2,2,True
2025,random_forest,778078,2025-05-03 22:05:00+00:00,2025,PHI,AZ,7.0,2.0,1,0.4732234032252407,0.5267765967747593,AZ,0.5267765967747593,PHI,0.026776596774759298,pass,,,PHI,0.5051461503956479,False,PHI,0.5322982658424377,False,0,2,False
2025,random_forest,778077,2025-05-03 22:40:00+00:00,2025,CIN,WSH,6.0,11.0,0,0.5966595462883268,0.40334045371167315,CIN,0.5966595462883268,WSH,0.09665954628832685,strong,CIN,0.0,CIN,0.6129110656161167,True,CIN,0.6242709483204172,True,2,2,True
2025,random_forest,778070,2025-05-03 23:05:00+00:00,2025,TEX,SEA,1.0,2.0,0,0.49763966153177414,0.5023603384682258,SEA,0.5023603384682258,SEA,0.002360338468225809,pass,,,TEX,0.5050813785878506,False,SEA,0.5231704787956373,True,1,2,False
2025,random_forest,778071,2025-05-03 23:10:00+00:00,2025,MIL,CHC,2.0,6.0,0,0.5163517883957768,0.4836482116042232,MIL,0.5163517883957768,CHC,0.01635178839577678,pass,,,CHC,0.521457860819071,False,CHC,0.5075239313749633,False,0,2,False
2025,random_forest,778072,2025-05-03 23:15:00+00:00,2025,BAL,KC,0.0,4.0,0,0.4761299334086457,0.5238700665913543,KC,0.5238700665913543,KC,0.023870066591354266,pass,,,KC,0.533931862106962,True,KC,0.5392117710509857,True,2,2,True
2025,random_forest,778076,2025-05-03 23:15:00+00:00,2025,ATL,LAD,3.0,10.0,0,0.5092286511420901,0.49077134885790985,ATL,0.5092286511420901,LAD,0.00922865114209015,pass,,,ATL,0.5316436541860619,True,ATL,0.5157627140024349,True,2,2,True
2025,random_forest,778067,2025-05-04 01:38:00+00:00,2025,LAA,DET,5.0,2.0,1,0.3567871335563059,0.643212866443694,DET,0.643212866443694,LAA,0.14321286644369402,strong,DET,0.0,DET,0.6080434400696588,True,DET,0.6297551482812427,True,2,2,True
2025,random_forest,778053,2025-05-04 17:15:00+00:00,2025,STL,NYM,6.0,5.0,1,0.57516042509572,0.42483957490428004,STL,0.57516042509572,STL,0.07516042509571996,strong,STL,1.0,STL,0.5075534571264455,True,STL,0.5391100373042035,True,2,2,True
2025,random_forest,778051,2025-05-04 17:35:00+00:00,2025,PIT,SD,0.0,4.0,0,0.44733720026690493,0.5526627997330951,SD,0.5526627997330951,SD,0.05266279973309507,strong,SD,1.0,SD,0.5243199144133546,True,SD,0.5558098216051497,True,2,2,True
2025,random_forest,778057,2025-05-04 17:35:00+00:00,2025,NYY,TB,5.0,7.0,0,0.5439228750984272,0.4560771249015728,NYY,0.5439228750984272,TB,0.04392287509842718,lean,NYY,0.0,NYY,0.5440829257694962,True,NYY,0.5114770229694098,True,2,2,True
2025,random_forest,778062,2025-05-04 17:35:00+00:00,2025,BAL,KC,6.0,11.0,0,0.5123697951476381,0.48763020485236186,BAL,0.5123697951476381,KC,0.01236979514763814,pass,,,KC,0.5183087250466754,False,KC,0.5543850280341931,False,0,2,False
2025,random_forest,778063,2025-05-04 17:35:00+00:00,2025,BOS,MIN,4.0,5.0,0,0.6333903247452072,0.3666096752547928,BOS,0.6333903247452072,MIN,0.13339032474520718,strong,BOS,0.0,BOS,0.6132269366073695,True,BOS,0.6050371101161136,True,2,2,True
2025,random_forest,778056,2025-05-04 17:37:00+00:00,2025,TOR,CLE,4.0,5.0,0,0.5566671041270846,0.44333289587291536,TOR,0.5566671041270846,CLE,0.056667104127084644,strong,TOR,0.0,TOR,0.5342844798165128,True,TOR,0.5642111320062347,True,2,2,True
2025,random_forest,778061,2025-05-04 17:40:00+00:00,2025,MIA,ATH,2.0,3.0,0,0.42789112668905843,0.5721088733109416,ATH,0.5721088733109416,ATH,0.07210887331094162,strong,ATH,1.0,ATH,0.5547460072138549,True,ATH,0.5635531351707272,True,2,2,True
2025,random_forest,778059,2025-05-04 18:05:00+00:00,2025,PHI,AZ,9.0,11.0,0,0.5565748124018808,0.4434251875981192,PHI,0.5565748124018808,AZ,0.05657481240188078,strong,PHI,0.0,PHI,0.5332628795483001,True,PHI,0.5600537082114079,True,2,2,True
2025,random_forest,778054,2025-05-04 18:10:00+00:00,2025,MIL,CHC,4.0,0.0,1,0.552470292696777,0.44752970730322295,MIL,0.552470292696777,MIL,0.052470292696777054,strong,MIL,1.0,MIL,0.5431282992620928,True,MIL,0.552497714443956,True,2,2,True
2025,random_forest,778055,2025-05-04 18:10:00+00:00,2025,CWS,HOU,5.0,4.0,1,0.4449532646594119,0.5550467353405881,HOU,0.5550467353405881,CWS,0.05504673534058813,strong,HOU,0.0,HOU,0.5532459632640511,True,HOU,0.6003329335960073,True,2,2,True
2025,random_forest,778052,2025-05-04 18:35:00+00:00,2025,TEX,SEA,8.0,1.0,1,0.5399989466855365,0.4600010533144635,TEX,0.5399989466855365,TEX,0.039998946685536496,lean,TEX,1.0,TEX,0.5196328699251027,True,TEX,0.5233350492692892,True,2,2,True
2025,random_forest,778048,2025-05-04 20:05:00+00:00,2025,SF,COL,9.0,3.0,1,0.707717384978725,0.29228261502127495,SF,0.707717384978725,SF,0.20771738497872505,strong,SF,1.0,SF,0.6886784213031191,True,SF,0.6894539341055432,True,2,2,True
2025,random_forest,778050,2025-05-04 20:07:00+00:00,2025,LAA,DET,1.0,13.0,0,0.37776225780424627,0.6222377421957537,DET,0.6222377421957537,DET,0.12223774219575367,strong,DET,1.0,DET,0.5979777741994841,True,DET,0.6005024263402048,True,2,2,True
2025,random_forest,778058,2025-05-04 20:10:00+00:00,2025,CIN,WSH,1.0,4.0,0,0.49915367375599834,0.5008463262440017,WSH,0.5008463262440017,WSH,0.0008463262440017161,pass,,,CIN,0.5186393249021028,False,CIN,0.5388920354796849,False,0,2,False
2025,random_forest,778068,2025-05-04 22:15:00+00:00,2025,STL,NYM,5.0,4.0,1,0.4335442216491511,0.5664557783508489,NYM,0.5664557783508489,STL,0.06645577835084893,strong,NYM,0.0,NYM,0.5472845808307175,True,NYM,0.5500999599603552,True,2,2,True
2025,random_forest,778060,2025-05-04 23:10:00+00:00,2025,ATL,LAD,4.0,3.0,1,0.44938587403252767,0.5506141259674724,LAD,0.5506141259674724,ATL,0.05061412596747239,strong,LAD,0.0,LAD,0.5333829682717859,True,LAD,0.5461115996418578,True,2,2,True
2025,random_forest,778047,2025-05-05 22:40:00+00:00,2025,MIA,LAD,4.0,7.0,0,0.4446160056013628,0.5553839943986372,LAD,0.5553839943986372,LAD,0.05538399439863717,strong,LAD,1.0,LAD,0.572004471707888,True,LAD,0.5553425690202951,True,2,2,True
